date,equity
2026-01-21,2110506.7696776562
2026-01-22,2123620.4466034384
2026-01-23,2122571.803859858
2026-01-26,2127488.548328306
2026-01-27,2114907.732430708
2026-01-28,2100926.7372307344
2026-01-29,2096947.6720518891
2026-01-30,2089541.0687325557
2026-02-02,2081716.1501795384
2026-02-03,2052841.495370437
2026-02-04,2043110.6014805338
2026-02-05,2042847.390444421
2026-02-06,2043128.1488829413
2026-02-09,2042606.155318851
2026-02-10,2042606.155318851
2026-02-11,2042606.155318851
2026-02-12,2042606.155318851
2026-02-13,2042606.155318851
2026-02-17,2042606.155318851
2026-02-18,2042606.155318851
2026-02-19,2042606.155318851
2026-02-20,2042606.155318851
2026-02-23,2042606.155318851
2026-02-24,2042606.155318851
2026-02-25,2042606.155318851
2026-02-26,2042606.155318851
2026-02-27,2042606.155318851
2026-03-02,2042606.155318851
2026-03-03,2042606.155318851
2026-03-04,2042606.155318851
2026-03-05,2042606.155318851
2026-03-06,2042606.155318851
2026-03-09,2042606.155318851
2026-03-10,2042606.155318851
2026-03-11,2042606.155318851
2026-03-12,2042606.155318851
2026-03-13,2042606.155318851
2026-03-16,2042606.155318851
2026-03-17,2042606.155318851
2026-03-18,2042606.155318851
2026-03-19,2042606.155318851
